,deg_0,cc_0,ne_0,deg_1,cc_1,ne_1,deg_2,cc_2,ne_2,deg_3,cc_3,ne_3,deg_4,cc_4,ne_4,deg_5,cc_5,ne_5,id
37,3084.0779241453774,0.9845983378528347,706.543000531689,2811.8188334848874,0.9296793716395062,354.3194882431503,3197.194175448118,0.9377464476217703,600.9380716114435,1323.8274846956783,0.5855118395852167,130.42343830883405,620.5228967409709,0.4771818948682838,69.58688711040674,2464.1913332824142,0.8175656602906547,418.65778434649764,3.0
38,2634.9389443572322,1.0,625.7338874739132,2242.9187853243775,0.9108089489394096,321.5561021244948,2673.5047003371424,0.9689141180914229,514.8730701952883,1007.9216919834452,0.7091473055586389,102.85623360323596,1296.0656294500138,0.7487857149388369,179.9054569269596,1873.9927760212772,0.6168853984010074,404.8117700192472,3.0
39,2186.708093549906,1.0,475.95119337735207,2498.3858475088964,0.875844014286679,330.64338210727806,3240.80746741567,0.96562694591102,569.9534379455096,1746.9641265711189,0.8531102787644662,177.78659894725797,1907.0457261091228,0.9526555756036503,240.9845373721517,1372.730835011905,0.7948074453159718,218.87359262047804,3.0
40,5602.551710677305,0.9797311182548953,1125.368148556081,6395.452366591618,0.9555346379037284,885.9075000520919,7692.163290555797,0.9778610292544615,1264.7946175489187,3485.3155560353184,0.8126427209952013,320.5353599696846,3048.5410937649567,0.9211663362188252,332.77903724766026,6352.489522135667,0.966418024724011,1098.6424050633125,3.0
41,2140.8821031923117,0.982388832386818,504.8735704151937,2369.5225995469264,0.9106955683326718,326.05158403622556,3847.301738481834,1.0,690.959604206531,2558.198945792378,0.8825850940515555,266.2222405592452,2577.962444976354,0.955292491883281,346.73832486380013,3100.401532482563,0.9110507304596953,532.1751554251177,3.0
42,2606.9022781353306,0.8441773435447619,693.5783850773435,1374.6202705480005,0.9914770297560072,157.22183498884925,3590.7149624609083,0.7077037271707103,754.1751183516361,1901.9234746939692,0.9686567980715471,194.56440574882092,1623.119257939752,0.9728932471863548,217.30254538531815,3497.752406126596,0.936707549035571,654.9417048887703,3.0
43,1271.9016161018606,0.967903089755549,284.0789144554186,3109.8722908908717,0.9422128185858244,429.4609368619587,3987.588767190055,0.9894449639559246,802.4796378943001,1308.6075616925184,0.8912279897774891,125.89726088754806,1686.7818606870594,0.9548465105759185,237.27568620697798,3334.7488500829345,0.9410206323692645,593.6860942462073,4.0
44,1700.8363110206549,1.0,355.8081280671344,2697.198027488667,0.9379650062696641,406.21600686006093,4002.4569769319255,1.0,751.951525828362,1804.0221515009878,0.8900933181867404,166.80925899250735,1751.2309318234488,0.9507229467042805,213.44510913522217,4423.70189953693,0.9422355387258704,835.5068090956875,4.0
45,1731.3999725236647,0.9791877271764311,396.8343917956081,2408.872242392061,0.8893056223088017,367.9704515763609,5452.2844093942795,0.9903825952670019,1054.5403611432907,1021.885995538723,0.8934133996132215,103.47330771476021,1410.411601426035,0.9512903842117704,189.394499581348,4414.581815172737,0.8628631511018963,876.4388588585962,4.0
46,2013.130603627474,0.970750478290495,473.2190468111329,2839.2643970468466,0.9398972874145942,412.2472899087252,4193.280539527489,0.9508069321410371,774.5200545697035,1103.7951214850825,0.9078777725776095,111.98539533276988,1378.9147024616466,0.9558350968682942,178.8394887194411,4953.805641074667,0.9241358067886316,968.5694135132012,4.0
47,1163.3554740630748,0.9771529426997665,275.44901813768433,1765.3119647482895,0.9238839164922292,259.37101508356415,3290.27133351509,0.9658486448448216,639.5495476810173,1468.2098746472084,0.884169185724852,139.96056701304164,1361.7653980218583,0.9694413018142611,184.07810424962963,2612.3834543896774,0.9604404114514087,510.99677967266484,4.0
48,3446.4195490900183,0.9466820941478007,806.7819725900159,3507.7898759825125,0.9585555630055427,501.43035276940583,4712.641313982969,0.9811380338674294,809.375051931602,1412.4925167422523,0.9022561115074663,135.0920388770624,1401.9333979194087,0.9515105832970177,185.33149935170658,3799.595266923752,0.9467642853259177,758.948477262926,4.0
49,1720.446187364746,0.9836755376861344,395.9071348358842,2061.5145589010217,0.9205441327388401,288.8205053300274,2602.106146618503,0.9878030433509085,463.1323657050025,1903.4302337788802,0.9040259033790091,197.22170511873446,1983.3651937714476,0.96620078756169,258.55311422343993,2663.0098399355284,0.9641519041781823,499.64465435464564,4.0
50,3536.4877701452224,0.9884968920394361,755.0831276784825,3420.656709759917,0.9582291291125579,478.0288176060401,7029.9912858435155,0.9601619535724012,1383.7692718018168,1880.9037076315208,0.9031372208419173,164.16860287240135,1148.2402999502935,0.9481945949081317,141.57039965974064,7440.281289035155,0.9054731093169875,1324.6456405489193,4.0
51,1404.6593594471856,0.9369164954475584,321.09707614477725,1863.034343160156,0.9213197724458377,283.65857325004083,3744.8165095803465,0.9887530829501936,731.9174352155284,1370.780160826129,0.902417905241646,138.65518913302301,1335.9040076571794,0.9435437791952312,179.9183650012544,4115.3602567497155,0.9587314418519521,757.7640266681086,4.0
52,2251.1476557531323,0.9856180960018457,508.4526740471338,2707.4559016268613,0.9579887645831956,407.5784525301258,6510.413669448345,1.0,1131.0096469848909,1004.0788358998517,0.9255256791918666,101.83701704007144,1430.2139640715136,0.9563293890436104,190.95361593431676,5877.7907419235335,0.9512762955518137,1082.571723414983,4.0
53,1514.351740324778,0.9574303656100078,346.19068641359564,1895.79663582509,0.9494135919182057,269.6331899436416,4251.297810408318,1.0,796.868009166158,1072.8178694635828,0.9392706847188842,106.71213762312385,1253.7704312882163,0.9802708216311314,166.0144234616864,4532.685694226657,0.9541961141766875,829.7374518181,4.0
